#frequency	superkingdom	phylum	class	order	family	genus
0.036704479670891375	undef	undef	undef	undef	undef	undef		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosopumilus		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	uncultured		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Fluviicola		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	uncultured		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Balneatrix		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Salegentibacter		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
4.92677579475052e-05	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD1-7 clade		
0.00011085245538188671	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Maribius		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	0319-6G20	Unknown		
3.6950818460628905e-05	Bacteria	Verrucomicrobia	Opitutae	MB11C04 marine group	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Seohaeicola		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
2.46338789737526e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade		
3.6950818460628905e-05	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
0.000123169394868763	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Dasania		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
3.6950818460628905e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	MWH-UniP1 aquatic group		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Halioglobus		
1.23169394868763e-05	Bacteria	Verrucomicrobia	OPB35 soil group	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured		
1.23169394868763e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Haliea		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SUP05 cluster	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SHWN-night2	Unknown		
2.46338789737526e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	PAUC34f	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassococcus		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria	Unknown		
1.23169394868763e-05	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	uncultured		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	uncultured		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
4.92677579475052e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospira		
3.6950818460628905e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured		
8.621857640813411e-05	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidiferrobacter		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	BD3-1	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava		
3.6950818460628905e-05	Bacteria	Acidobacteria	Acidobacteria	Subgroup 6	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	0319-6G20	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax		
2.46338789737526e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella		
2.46338789737526e-05	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Aureispira		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius		
4.92677579475052e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
3.6950818460628905e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Family Incertae Sedis	Caedibacter		
1.23169394868763e-05	Bacteria	Actinobacteria	Actinobacteria	PeM15	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	JL-ETNP-Y6	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
2.46338789737526e-05	Bacteria	Lentisphaerae	Lentisphaeria	R76-B128	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade		
2.46338789737526e-05	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade		
1.23169394868763e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	VC2.1 Arc6	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosopumilus		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	SPOTSOCT00m83	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD2-7		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Flavobacterium		
3.6950818460628905e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosopumilus		
3.6950818460628905e-05	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	marine group		
2.46338789737526e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SHWN-night2	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Tenacibaculum		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	AEGEAN-245	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
1.23169394868763e-05	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Flavobacterium		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
2.46338789737526e-05	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	LD12 freshwater group	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Candidatus Pelagibacter		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade AS-21 lineage		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	uncultured		
1.23169394868763e-05	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	uncultured		
0.000123169394868763	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Thiobacillus		
3.6950818460628905e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
2.46338789737526e-05	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosopumilus		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD2-7		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Winogradskyella		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Family Incertae Sedis	Candidatus Odyssella		
1.23169394868763e-05	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Donghicola		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Kordia		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinimicrobium		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade OCT lineage		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD1-7 clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella		
3.6950818460628905e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
4.92677579475052e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Prochlorococcus		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobacter		
1.23169394868763e-05	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Marinosulfonomonas		
8.621857640813411e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Lentisphaerae	Lentisphaeria	R76-B128	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	SPOTSOCT00m83	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade AS-21 lineage		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Flavobacterium		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Wenxinia		
1.23169394868763e-05	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita		
1.23169394868763e-05	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	uncultured		
4.92677579475052e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	NS9 marine group	Unknown		
2.46338789737526e-05	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
1.23169394868763e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	BAL58 marine group		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Tistlia		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	uncultured		
4.92677579475052e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
